brandCode,code,name,vesselTypeCode,yearFrom,yearTo,lengthMeters,isActive,source,needsReview
AMEL,AMEL_64,Amel 64,SAILBOAT,,,,True,https://www.amel.fr/,True
LAGOON,LAGOON_40,Lagoon 40,CATAMARAN,2018,,11.7,True,https://www.cata-lagoon.com/,False
LAGOON,LAGOON_42,Lagoon 42,CATAMARAN,2016,,12.8,True,https://www.cata-lagoon.com/,False
LAGOON,LAGOON_46,Lagoon 46,CATAMARAN,2019,,13.9,True,https://www.cata-lagoon.com/,False
LAGOON,LAGOON_50,Lagoon 50,CATAMARAN,2017,,14.8,True,https://www.cata-lagoon.com/,False
LAGOON,LAGOON_55,Lagoon 55,CATAMARAN,2022,,16.6,True,https://www.cata-lagoon.com/,False
LAGOON,LAGOON_51,Lagoon 51,CATAMARAN,,,15.6,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_60,Lagoon 60,CATAMARAN,,,18.0,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_380,Lagoon 380,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_400,Lagoon 400,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_410,Lagoon 410,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_421,Lagoon 421,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_440,Lagoon 440,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_450,Lagoon 450,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_52,Lagoon 52,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_620,Lagoon 620,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_SEVENTY_7,Lagoon SEVENTY 7,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
LAGOON,LAGOON_SIXTY_5,Lagoon SIXTY 5,CATAMARAN,,,,True,https://www.cata-lagoon.com/,True
FOUNTAINE_PAJOT,ISLA_40,Isla 40,CATAMARAN,2021,,11.9,True,https://www.catamarans-fountaine-pajot.com/,False
FOUNTAINE_PAJOT,ELBA_45,Elba 45,CATAMARAN,2019,,13.7,True,https://www.catamarans-fountaine-pajot.com/,False
FOUNTAINE_PAJOT,SABA_50,Saba 50,CATAMARAN,2016,,15.4,True,https://www.catamarans-fountaine-pajot.com/,False
FOUNTAINE_PAJOT,AURA_51,Aura 51,CATAMARAN,2021,,15.4,True,https://www.catamarans-fountaine-pajot.com/,False
FOUNTAINE_PAJOT,SAMANA_59,Samana 59,CATAMARAN,,,17.7,True,https://www.catamarans-fountaine-pajot.com/,True
FOUNTAINE_PAJOT,TANNA_47,Tanna 47,CATAMARAN,,,13.9,True,https://www.catamarans-fountaine-pajot.com/,True
FOUNTAINE_PAJOT,ASTR_A_42,Astréa 42,CATAMARAN,,,12.6,True,https://www.catamarans-fountaine-pajot.com/,True
FOUNTAINE_PAJOT,LUCIA_40,Lucia 40,CATAMARAN,,,,True,https://www.catamarans-fountaine-pajot.com/,True
FOUNTAINE_PAJOT,LIPARI_41,Lipari 41,CATAMARAN,,,,True,https://www.catamarans-fountaine-pajot.com/,True
FOUNTAINE_PAJOT,HELIA_44,Helia 44,CATAMARAN,,,,True,https://www.catamarans-fountaine-pajot.com/,True
FOUNTAINE_PAJOT,SAONA_47,Saona 47,CATAMARAN,,,,True,https://www.catamarans-fountaine-pajot.com/,True
FOUNTAINE_PAJOT,IPANEMA_58,Ipanema 58,CATAMARAN,,,,True,https://www.catamarans-fountaine-pajot.com/,True
FOUNTAINE_PAJOT,ALEGRIA_67,Alegria 67,CATAMARAN,,,,True,https://www.catamarans-fountaine-pajot.com/,True
FOUNTAINE_PAJOT,THIRA_80,Thira 80,CATAMARAN,,,,True,https://www.catamarans-fountaine-pajot.com/,True
BALI_CATAMARANS,BALI_4_2,Bali 4.2,CATAMARAN,2021,,12.9,True,https://www.bali-catamarans.com/,False
BALI_CATAMARANS,BALI_4_4,Bali 4.4,CATAMARAN,,,13.3,True,https://www.bali-catamarans.com/,True
BALI_CATAMARANS,BALI_4_6,Bali 4.6,CATAMARAN,2021,,14.0,True,https://www.bali-catamarans.com/,False
BALI_CATAMARANS,BALI_4_8,Bali 4.8,CATAMARAN,,,14.7,True,https://www.bali-catamarans.com/,True
BALI_CATAMARANS,BALI_5_4,Bali 5.4,CATAMARAN,2018,,16.8,True,https://www.bali-catamarans.com/,False
BALI_CATAMARANS,CATSPACE,Catspace,CATAMARAN,2020,,12.4,True,https://www.bali-catamarans.com/,False
BALI_CATAMARANS,BALI_4_0,Bali 4.0,CATAMARAN,,,,True,https://www.bali-catamarans.com/,True
BALI_CATAMARANS,BALI_4_1,Bali 4.1,CATAMARAN,,,,True,https://www.bali-catamarans.com/,True
BALI_CATAMARANS,BALI_4_3,Bali 4.3,CATAMARAN,,,,True,https://www.bali-catamarans.com/,True
BALI_CATAMARANS,BALI_4_5,Bali 4.5,CATAMARAN,,,,True,https://www.bali-catamarans.com/,True
BALI_CATAMARANS,BALI_5_8,Bali 5.8,CATAMARAN,,,,True,https://www.bali-catamarans.com/,True
BALI_CATAMARANS,BALI_CATSPACE_VOILE,Bali Catspace Voile,CATAMARAN,,,,True,https://www.bali-catamarans.com/,True
EXCESS_CATAMARANS,EXCESS_11,Excess 11,CATAMARAN,2019,,11.3,True,https://www.excess-catamarans.com/,False
EXCESS_CATAMARANS,EXCESS_12,Excess 12,CATAMARAN,,,11.7,True,https://www.excess-catamarans.com/,True
EXCESS_CATAMARANS,EXCESS_14,Excess 14,CATAMARAN,2021,,13.7,True,https://www.excess-catamarans.com/,False
EXCESS_CATAMARANS,EXCESS_15,Excess 15,CATAMARAN,,,14.6,True,https://www.excess-catamarans.com/,True
EXCESS_CATAMARANS,EXCESS_13,Excess 13,CATAMARAN,,,,True,https://www.excess-catamarans.com/,True
NAUTITECH,NAUTITECH_40,Nautitech 40,CATAMARAN,,,11.9,True,https://www.nautitechcatamarans.com/,True
NAUTITECH,NAUTITECH_44,Nautitech 44,CATAMARAN,,,13.1,True,https://www.nautitechcatamarans.com/,True
NAUTITECH,NAUTITECH_46,Nautitech 46,CATAMARAN,,,13.8,True,https://www.nautitechcatamarans.com/,True
NAUTITECH,NAUTITECH_48,Nautitech 48,CATAMARAN,,,14.5,True,https://www.nautitechcatamarans.com/,True
NAUTITECH,NAUTITECH_40_OPEN,Nautitech 40 Open,CATAMARAN,,,,True,https://www.nautitechcatamarans.com/,True
NAUTITECH,NAUTITECH_44_OPEN,Nautitech 44 Open,CATAMARAN,,,,True,https://www.nautitechcatamarans.com/,True
NAUTITECH,NAUTITECH_47,Nautitech 47,CATAMARAN,,,,True,https://www.nautitechcatamarans.com/,True
NAUTITECH,NAUTITECH_54,Nautitech 54,CATAMARAN,,,,True,https://www.nautitechcatamarans.com/,True
LEOPARD_CATAMARANS,LEOPARD_40,Leopard 40,CATAMARAN,,,11.9,True,https://www.leopardcatamarans.com/,True
LEOPARD_CATAMARANS,LEOPARD_42,Leopard 42,CATAMARAN,2020,,12.7,True,https://www.leopardcatamarans.com/,False
LEOPARD_CATAMARANS,LEOPARD_45,Leopard 45,CATAMARAN,2017,,13.7,True,https://www.leopardcatamarans.com/,False
LEOPARD_CATAMARANS,LEOPARD_46,Leopard 46,CATAMARAN,,,14.2,True,https://www.leopardcatamarans.com/,True
LEOPARD_CATAMARANS,LEOPARD_50,Leopard 50,CATAMARAN,2018,,15.0,True,https://www.leopardcatamarans.com/,False
LEOPARD_CATAMARANS,LEOPARD_53,Leopard 53,CATAMARAN,,,16.1,True,https://www.leopardcatamarans.com/,True
LEOPARD_CATAMARANS,LEOPARD_39,Leopard 39,CATAMARAN,,,,True,https://www.leopardcatamarans.com/,True
LEOPARD_CATAMARANS,LEOPARD_43,Leopard 43,CATAMARAN,,,,True,https://www.leopardcatamarans.com/,True
LEOPARD_CATAMARANS,LEOPARD_44,Leopard 44,CATAMARAN,,,,True,https://www.leopardcatamarans.com/,True
LEOPARD_CATAMARANS,LEOPARD_48,Leopard 48,CATAMARAN,,,,True,https://www.leopardcatamarans.com/,True
LEOPARD_CATAMARANS,LEOPARD_51_PC,Leopard 51 PC,CATAMARAN,,,,True,https://www.leopardcatamarans.com/,True
LEOPARD_CATAMARANS,LEOPARD_53_PC,Leopard 53 PC,CATAMARAN,,,,True,https://www.leopardcatamarans.com/,True
SUNREEF_YACHTS,SUNREEF_60,Sunreef 60,CATAMARAN,,,18.0,True,https://www.sunreef-yachts.com/,True
SUNREEF_YACHTS,SUNREEF_70,Sunreef 70,CATAMARAN,,,21.0,True,https://www.sunreef-yachts.com/,True
SUNREEF_YACHTS,SUNREEF_80,Sunreef 80,CATAMARAN,,,24.0,True,https://www.sunreef-yachts.com/,True
SUNREEF_YACHTS,SUNREEF_50,Sunreef 50,CATAMARAN,,,,True,https://www.sunreef-yachts.com/,True
SUNREEF_YACHTS,SUNREEF_100,Sunreef 100,CATAMARAN,,,,True,https://www.sunreef-yachts.com/,True
SUNREEF_YACHTS,SUNREEF_43M,Sunreef 43M,CATAMARAN,,,,True,https://www.sunreef-yachts.com/,True
SUNREEF_YACHTS,SUNREEF_60_POWER,Sunreef 60 Power,CATAMARAN,,,,True,https://www.sunreef-yachts.com/,True
SUNREEF_YACHTS,SUNREEF_70_POWER,Sunreef 70 Power,CATAMARAN,,,,True,https://www.sunreef-yachts.com/,True
SUNREEF_YACHTS,SUNREEF_80_POWER,Sunreef 80 Power,CATAMARAN,,,,True,https://www.sunreef-yachts.com/,True
SUNREEF_YACHTS,SUNREEF_40_ULTIMA,Sunreef 40 Ultima,CATAMARAN,,,,True,https://www.sunreef-yachts.com/,True
AZIMUT_YACHTS,ATLANTIS_45,Atlantis 45,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,ATLANTIS_51,Atlantis 51,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,MAGELLANO_25,Magellano 25,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,MAGELLANO_30,Magellano 30,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,MAGELLANO_43,Magellano 43,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,MAGELLANO_60,Magellano 60,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,MAGELLANO_66,Magellano 66,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,FLYBRIDGE_53,Flybridge 53,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,FLYBRIDGE_60,Flybridge 60,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,FLYBRIDGE_68,Flybridge 68,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,FLYBRIDGE_72,Flybridge 72,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,FLYBRIDGE_78,Flybridge 78,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,S6,S6,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,S7,S7,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,S8,S8,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,S10,S10,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,SEADECK_6,Seadeck 6,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,SEADECK_7,Seadeck 7,MOTORYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,GRANDE_26M,Grande 26M,SUPERYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,GRANDE_30M,Grande 30M,SUPERYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,GRANDE_32M,Grande 32M,SUPERYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,GRANDE_35M,Grande 35M,SUPERYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,GRANDE_44M,Grande 44M,SUPERYACHT,,,,True,https://www.azimutyachts.com/,True
AZIMUT_YACHTS,GRANDE_TRIDECK,Grande Trideck,SUPERYACHT,,,,True,https://www.azimutyachts.com/,True
FERRETTI_YACHTS,FERRETTI_500,Ferretti 500,MOTORYACHT,,,15.5,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_580,Ferretti 580,MOTORYACHT,,,18.0,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_670,Ferretti 670,MOTORYACHT,,,20.7,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_720,Ferretti 720,MOTORYACHT,,,22.0,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_860,Ferretti 860,MOTORYACHT,,,26.4,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_1000,Ferretti 1000,MOTORYACHT,,,30.0,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_450,Ferretti 450,MOTORYACHT,,,,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_550,Ferretti 550,MOTORYACHT,,,,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_780,Ferretti 780,MOTORYACHT,,,,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_INFYNITO_90,Ferretti INFYNITO 90,MOTORYACHT,,,,True,https://www.ferretti-yachts.com/,True
FERRETTI_YACHTS,FERRETTI_INFYNITO_80,Ferretti INFYNITO 80,MOTORYACHT,,,,True,https://www.ferretti-yachts.com/,True
PRINCESS_YACHTS,V40,V40,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,V50,V50,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,V55,V55,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,V60,V60,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,V65,V65,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,V78,V78,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,V80,V80,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,F45,F45,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,F50,F50,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,F55,F55,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,F58,F58,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,F62,F62,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,F70,F70,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,S62,S62,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,S65,S65,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,S72,S72,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,S78,S78,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,S80,S80,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,Y72,Y72,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,Y78,Y78,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,Y80,Y80,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,Y85,Y85,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,Y95,Y95,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,X80,X80,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,X95,X95,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,R35,R35,MOTORYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,PRINCESS_M30,Princess M30,SUPERYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,PRINCESS_M32,Princess M32,SUPERYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,PRINCESS_M35,Princess M35,SUPERYACHT,,,,True,https://www.princessyachts.com/,True
PRINCESS_YACHTS,PRINCESS_M40,Princess M40,SUPERYACHT,,,,True,https://www.princessyachts.com/,True
SUNSEEKER,MANHATTAN_55,Manhattan 55,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,MANHATTAN_66,Manhattan 66,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,MANHATTAN_68,Manhattan 68,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,PREDATOR_50,Predator 50,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,PREDATOR_55,Predator 55,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,PREDATOR_60,Predator 60,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,PREDATOR_65,Predator 65,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,PREDATOR_74,Predator 74,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,PORTOFINO_40,Portofino 40,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,PORTOFINO_47,Portofino 47,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,PORTOFINO_53,Portofino 53,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,CAMARGUE_50,Camargue 50,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,CAMARGUE_55,Camargue 55,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,OCEAN_156,Ocean 156,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,OCEAN_182,Ocean 182,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,SUPERHAWK_55,Superhawk 55,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,HAWK_38,Hawk 38,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,65_SPORT_YACHT,65 Sport Yacht,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,76_YACHT,76 Yacht,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,88_YACHT,88 Yacht,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,90_OCEAN,90 Ocean,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
SUNSEEKER,100_YACHT,100 Yacht,MOTORYACHT,,,,True,https://www.sunseeker.com/,True
FAIRLINE,TARGA_38,Targa 38,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,TARGA_40,Targa 40,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,TARGA_43,Targa 43,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,TARGA_45,Targa 45,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,TARGA_50,Targa 50,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,TARGA_58,Targa 58,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,TARGA_63,Targa 63,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,TARGA_65,Targa 65,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,SQUADRON_50,Squadron 50,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,SQUADRON_58,Squadron 58,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,SQUADRON_68,Squadron 68,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,PHANTOM_65,Phantom 65,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,F_LINE_33,F//LINE 33,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,F_LINE_65,F//LINE 65,MOTORYACHT,,,,True,https://www.fairline.com/,True
FAIRLINE,TARGA_33,Targa 33,MOTORYACHT,,,,True,https://www.fairline.com/,True
SEALINE,S330,S330,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,S335,S335,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,S430,S430,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,S450,S450,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,C330,C330,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,C335,C335,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,C390,C390,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,C430,C430,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,C450,C450,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,F430,F430,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,F530,F530,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,SEALINE_SC35,Sealine SC35,MOTORYACHT,,,,True,https://www.sealine.com/,True
SEALINE,SEALINE_SC42,Sealine SC42,MOTORYACHT,,,,True,https://www.sealine.com/,True
GALEON,GALEON_325,Galeon 325,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_335,Galeon 335,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_375,Galeon 375,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_405,Galeon 405,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_440,Galeon 440,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_460,Galeon 460,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_500,Galeon 500,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_510,Galeon 510,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_560,Galeon 560,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_640,Galeon 640,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_680,Galeon 680,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_800,Galeon 800,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_300,Galeon 300,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_360,Galeon 360,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_425,Galeon 425,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_485,Galeon 485,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
GALEON,GALEON_700,Galeon 700,MOTORYACHT,,,,True,https://www.galeonyachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_420,Prestige 420,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_460,Prestige 460,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_520,Prestige 520,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_590,Prestige 590,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_690,Prestige 690,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_M48,Prestige M48,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_M8,Prestige M8,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_X60,Prestige X60,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_X70,Prestige X70,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_400,Prestige 400,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_450,Prestige 450,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_500,Prestige 500,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_630,Prestige 630,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
PRESTIGE_YACHTS,PRESTIGE_750,Prestige 750,MOTORYACHT,,,,True,https://www.prestige-yachts.com/,True
ABSOLUTE_YACHTS,NAVETTA_48,Navetta 48,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,NAVETTA_52,Navetta 52,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,NAVETTA_58,Navetta 58,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,NAVETTA_64,Navetta 64,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,NAVETTA_68,Navetta 68,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,NAVETTA_73,Navetta 73,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,52_FLY,52 Fly,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,56_FLY,56 Fly,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,60_FLY,60 Fly,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,62_FLY,62 Fly,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,ABSOLUTE_47_COUP,Absolute 47 Coupé,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,ABSOLUTE_52_COUP,Absolute 52 Coupé,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
ABSOLUTE_YACHTS,ABSOLUTE_58_FLY,Absolute 58 Fly,MOTORYACHT,,,,True,https://www.absoluteyachts.com/,True
CRANCHI,CRANCHI_E26,Cranchi E26,MOTORYACHT,,,8.4,True,https://www.cranchi.com/,True
CRANCHI,CRANCHI_A46,Cranchi A46,MOTORYACHT,,,14.5,True,https://www.cranchi.com/,True
CRANCHI,CRANCHI_E30,Cranchi E30,MOTORYACHT,,,,True,https://www.cranchi.com/,True
CRANCHI,CRANCHI_E52,Cranchi E52,MOTORYACHT,,,,True,https://www.cranchi.com/,True
CRANCHI,CRANCHI_Z35,Cranchi Z35,MOTORYACHT,,,,True,https://www.cranchi.com/,True
CRANCHI,CRANCHI_T36,Cranchi T36,MOTORYACHT,,,,True,https://www.cranchi.com/,True
CRANCHI,CRANCHI_T43,Cranchi T43,MOTORYACHT,,,,True,https://www.cranchi.com/,True
CRANCHI,CRANCHI_SETTANTOTTO,Cranchi Settantotto,MOTORYACHT,,,,True,https://www.cranchi.com/,True
